Id,Sex,Forearm,Weight,Age,Date,Pos,Pos2,Pos3,Para2,Para1,Para3
fb_797,m,94.02,86.48,170,8/15/15,0,0,0,0,0,0
fb_798,m,94.03,86.62,173,8/16/15,0,0,0,0,0,0
fb_799,m,94.06,86.65,174,8/17/15,0,0,0,0,0,0
fb_800,m,94.15,87.07,178,8/18/15,0,0,0,0,0,0
fb_801,f,70.08,51.15,75,9/8/15,0,0,0,0,0,0
fb_802,f,71.07,51.34,78,9/9/15,0,0,0,0,0,0
fb_803,f,72.32,51.61,78,9/10/15,0,0,0,0,0,0
fb_804,f,72.46,51.86,78,9/11/15,0,0,0,0,0,0
fb_805,f,72.66,52.59,78,9/12/15,0,0,0,0,0,0
fb_806,f,72.73,52.73,78,9/13/15,0,0,0,0,0,0
fb_807,f,72.85,52.8,79,9/14/15,0,0,0,0,0,0
fb_808,f,73,52.81,79,9/15/15,0,0,0,0,0,0
fb_809,f,73.15,52.83,79,9/16/15,0,0,0,0,0,0
fb_810,f,73.31,52.85,80,9/17/15,0,0,0,0,0,0
fb_811,f,73.59,52.86,80,9/8/15,0,0,0,0,0,0
fb_812,f,73.71,52.98,81,9/9/15,0,0,0,0,0,0
fb_813,f,73.82,53.15,82,9/10/15,0,0,0,0,0,0
fb_814,f,74.05,53.18,82,9/11/15,0,0,0,0,0,0
fb_815,f,74.11,53.31,82,9/12/15,0,0,0,0,0,0
fb_816,f,74.22,53.34,83,9/13/15,0,0,0,0,0,0
fb_817,f,74.43,53.65,83,9/14/15,0,0,0,0,0,0
fb_818,f,74.99,53.81,83,9/15/15,0,0,0,0,0,0
fb_819,f,75.04,53.84,84,9/16/15,0,0,0,0,0,0
fb_820,f,75.76,54.78,84,9/17/15,1,0,0,0,9,0
fb_821,f,76.08,57.28,146,9/8/15,0,0,0,0,0,0
fb_822,f,76.11,58.29,150,9/9/15,0,0,0,0,0,0
fb_823,f,76.21,58.81,155,9/10/15,0,0,0,0,0,0
fb_824,f,76.22,58.82,156,9/11/15,0,0,0,0,0,0
fb_825,f,76.25,58.83,157,9/12/15,0,0,0,0,0,0
fb_826,f,76.26,58.83,157,9/13/15,0,0,0,0,0,0
fb_827,f,76.28,58.92,158,9/14/15,0,0,0,0,0,0
fb_828,f,76.28,58.94,161,9/15/15,0,0,0,0,0,0
fb_829,f,76.31,58.97,163,9/16/15,0,0,0,0,0,0
fb_830,f,76.33,59,164,9/17/15,0,0,0,0,0,0
fb_831,f,76.33,59.08,164,9/8/15,0,0,0,0,0,0
fb_832,f,76.34,59.1,164,9/9/15,0,0,0,0,0,0
fb_833,f,76.34,59.11,165,9/10/15,0,0,0,0,0,0
fb_834,f,76.37,59.12,165,9/11/15,0,0,0,0,0,0
fb_835,f,76.39,59.16,166,9/12/15,0,0,0,0,0,0
fb_836,f,76.39,59.2,167,9/13/15,0,0,0,0,0,0
fb_837,f,76.4,59.2,168,9/14/15,0,0,0,0,0,0
fb_838,f,76.44,59.21,169,9/15/15,0,0,0,0,0,0
fb_839,f,76.46,59.22,170,9/16/15,0,0,0,0,0,0
fb_840,f,76.47,59.23,171,9/17/15,0,0,0,0,0,0
fb_841,f,76.48,59.28,172,9/8/15,1,0,0,0,5,0
fb_842,f,76.48,59.42,172,9/9/15,0,0,0,0,0,0
fb_843,f,76.49,59.44,173,9/10/15,0,0,0,0,0,0
fb_844,f,76.49,59.49,173,9/11/15,0,0,0,0,0,0
fb_845,f,76.5,59.5,173,9/12/15,0,0,0,0,0,0
fb_846,f,76.5,59.51,174,9/13/15,0,0,0,0,0,0
fb_847,f,76.5,59.52,174,9/14/15,0,0,0,0,0,0
fb_848,f,76.53,59.6,174,9/15/15,0,0,0,0,0,0
fb_849,f,76.53,59.65,175,9/16/15,0,0,0,0,0,0
fb_850,f,76.54,59.68,175,9/17/15,0,0,0,0,0,0
fb_851,f,76.56,59.84,176,9/8/15,0,0,0,0,0,0
fb_852,f,76.57,59.9,176,9/9/15,0,0,0,0,0,0
fb_853,f,76.59,59.93,177,9/10/15,0,0,0,0,0,0
fb_854,f,76.65,60.04,178,9/11/15,0,0,0,0,0,0
fb_855,f,76.66,60.12,178,9/12/15,0,0,0,0,0,0
fb_856,f,76.69,60.13,178,9/13/15,0,0,0,0,0,0
fb_857,f,76.73,60.14,178,9/14/15,0,0,0,0,0,0
fb_858,f,76.73,60.37,190,9/15/15,0,0,0,0,0,0
fb_859,f,76.74,60.43,191,9/16/15,0,0,0,0,0,0
fb_860,f,76.74,60.44,192,9/17/15,0,0,0,0,0,0
fb_861,m,70.93,50.2,75,9/8/15,0,0,0,0,0,0
fb_862,m,72.38,53.69,77,9/9/15,0,0,0,0,0,0
fb_863,m,72.63,54.09,78,9/10/15,0,0,0,0,0,0
fb_864,m,72.64,54.36,78,9/11/15,0,0,0,0,0,0
fb_865,m,72.69,54.74,78,9/12/15,0,0,0,0,0,0
fb_866,m,72.81,54.75,79,9/13/15,1,0,0,0,17,0
fb_867,m,72.84,54.83,79,9/14/15,0,0,0,0,0,0
fb_868,m,73.3,55.34,79,9/15/15,0,0,0,0,0,0
fb_869,m,74.41,55.89,79,9/16/15,0,0,0,0,0,0
fb_870,m,74.52,55.94,80,9/17/15,0,0,0,0,0,0
fb_871,m,74.69,56.34,80,9/8/15,0,0,0,0,0,0
fb_872,m,74.93,56.92,81,9/9/15,0,0,0,0,0,0
fb_873,m,75.14,57.12,81,9/10/15,0,0,0,0,0,0
fb_874,m,75.18,57.65,82,9/11/15,0,0,0,0,0,0
fb_875,m,75.78,58.18,83,9/12/15,0,0,0,0,0,0
fb_876,m,91.33,84.62,149,9/13/15,1,0,0,0,6,0
fb_877,m,91.33,84.74,149,9/14/15,0,0,0,0,0,0
fb_878,m,91.34,84.9,150,9/15/15,0,0,0,0,0,0
fb_879,m,91.36,84.93,151,9/16/15,0,0,0,0,0,0
fb_880,m,91.38,85.27,154,9/17/15,0,0,0,0,0,0
fb_881,m,91.41,85.38,155,9/8/15,0,0,0,0,0,0
fb_882,m,91.41,85.91,158,9/9/15,0,0,0,0,0,0
fb_883,m,91.63,86.11,162,9/10/15,0,0,0,0,0,0
fb_884,m,91.66,86.13,162,9/11/15,0,0,0,0,0,0
fb_885,m,91.83,86.13,163,9/12/15,0,0,0,0,0,0
fb_886,m,91.97,86.22,164,9/13/15,0,0,0,0,0,0
fb_887,m,93.68,86.3,165,9/14/15,0,0,0,0,0,0
fb_888,m,93.97,86.31,169,9/15/15,0,0,0,0,0,0
fb_889,m,93.97,86.33,171,9/16/15,0,0,0,0,0,0
fb_890,m,94.01,86.45,172,9/17/15,1,0,0,0,4,0
fb_891,m,94.02,86.48,173,9/8/15,0,0,0,0,0,0
fb_892,m,94.03,86.62,174,9/9/15,0,0,0,0,0,0
fb_893,m,94.06,86.65,175,9/10/15,0,0,0,0,0,0
fb_894,m,94.07,87.07,175,9/11/15,0,0,0,0,0,0
fb_895,m,94.09,87.1,176,9/12/15,0,0,0,0,0,0
fb_896,m,94.1,87.19,178,9/13/15,0,0,0,0,0,0
fb_897,m,94.1,87.25,181,9/14/15,0,0,0,0,0,0
fb_898,m,94.12,87.32,184,9/15/15,0,0,0,0,0,0
fb_899,m,94.12,87.49,185,9/16/15,0,0,0,0,0,0
fb_900,m,94.15,87.52,189,9/17/15,0,0,0,0,0,0
fb_901,f,73.71,55.06,86,10/8/15,0,0,0,0,0,0
fb_902,f,74.68,55.08,89,10/9/15,0,0,0,0,0,0
fb_903,f,74.7,55.09,89,10/10/15,0,0,0,0,0,0
fb_904,f,74.84,55.21,89,10/11/15,0,0,0,0,0,0
fb_905,f,75.12,55.31,89,10/12/15,0,0,0,0,0,0
fb_906,f,75.24,55.38,90,10/13/15,0,0,0,0,0,0
fb_907,f,75.35,55.41,90,10/14/15,0,0,0,0,0,0
fb_908,f,75.58,55.5,90,10/15/15,1,0,0,0,12,0
fb_909,f,75.64,55.54,90,10/16/15,0,0,0,0,0,0
fb_910,f,75.75,55.57,91,10/17/15,1,0,0,0,14,0
fb_911,f,75.95,55.77,91,10/8/15,0,0,0,0,0,0
fb_912,f,75.96,55.88,92,10/9/15,0,0,0,0,0,0
fb_913,f,76.08,56.02,93,10/10/15,0,0,0,0,0,0
fb_914,f,76.09,56.04,93,10/11/15,0,0,0,0,0,0
fb_915,f,76.11,56.07,93,10/12/15,0,0,0,0,0,0
fb_916,f,76.21,56.75,94,10/13/15,0,0,0,0,0,0
fb_917,f,76.22,56.89,94,10/14/15,0,0,0,0,0,0
fb_918,f,76.25,56.96,94,10/15/15,0,0,0,0,0,0
fb_919,f,76.26,56.97,95,10/16/15,0,0,0,0,0,0
fb_920,f,76.28,57.01,95,10/17/15,0,0,0,0,0,0
fb_921,f,76.28,57.28,157,10/8/15,0,0,0,0,0,0
fb_922,f,76.29,58.29,161,10/9/15,0,0,0,0,0,0
fb_923,f,76.31,58.81,166,10/10/15,0,0,0,0,0,0
fb_924,f,76.33,58.82,167,10/11/15,0,0,0,0,0,0
fb_925,f,76.33,58.83,168,10/12/15,0,0,0,0,0,0
fb_926,f,76.34,58.83,168,10/13/15,0,0,0,0,0,0
fb_927,f,76.34,58.92,169,10/14/15,0,0,0,0,0,0
fb_928,f,76.36,58.94,172,10/15/15,0,0,0,0,0,0
fb_929,f,76.37,58.97,174,10/16/15,0,0,0,0,0,0
fb_930,f,76.39,59,175,10/17/15,0,0,0,0,0,0
fb_931,f,76.39,59.08,175,10/8/15,0,0,0,0,0,0
fb_932,f,76.4,59.1,175,10/9/15,0,0,0,0,0,0
fb_933,f,76.44,59.11,176,10/10/15,0,0,0,0,0,0
fb_934,f,76.46,59.12,176,10/11/15,0,0,0,0,0,0
fb_935,f,76.47,59.16,177,10/12/15,0,0,0,0,0,0
fb_936,f,76.48,59.2,178,10/13/15,0,0,0,0,0,0
fb_937,f,76.48,59.2,179,10/14/15,0,0,0,0,0,0
fb_938,f,76.48,59.21,180,10/15/15,0,0,0,0,0,0
fb_939,f,76.49,59.22,181,10/16/15,0,0,0,0,0,0
fb_940,f,76.49,59.23,182,10/17/15,1,0,0,0,6,0
fb_941,f,76.5,59.28,183,10/8/15,0,0,0,0,0,0
fb_942,f,76.5,59.42,183,10/9/15,0,0,0,0,0,0
fb_943,f,76.5,59.44,184,10/10/15,0,0,0,0,0,0
fb_944,f,76.52,59.49,184,10/11/15,0,0,0,0,0,0
fb_945,f,76.53,59.5,185,10/12/15,0,0,0,0,0,0
fb_946,f,76.53,59.51,185,10/13/15,0,0,0,0,0,0
fb_947,f,76.54,59.52,186,10/14/15,0,0,0,0,0,0
fb_948,f,76.56,59.6,186,10/15/15,0,0,0,0,0,0
fb_949,f,76.57,59.65,186,10/16/15,0,0,0,0,0,0
fb_950,f,76.57,59.68,186,10/17/15,0,0,0,0,0,0
fb_951,f,76.59,59.84,187,10/8/15,0,0,0,0,0,0
fb_952,f,76.63,59.9,187,10/9/15,0,0,0,0,0,0
fb_953,f,76.65,59.93,188,10/10/15,0,0,0,0,0,0
fb_954,f,76.66,60.04,189,10/11/15,0,0,0,0,0,0
fb_955,f,76.69,60.12,189,10/12/15,0,0,0,0,0,0
fb_956,f,76.73,60.13,189,10/13/15,0,0,0,0,0,0
fb_957,f,76.73,60.14,190,10/14/15,0,0,0,0,0,0
fb_958,f,76.74,60.37,201,10/15/15,0,0,0,0,0,0
fb_959,f,76.74,60.43,202,10/16/15,0,0,0,0,0,0
fb_960,f,77.29,60.44,203,10/17/15,0,0,0,0,0,0
fb_961,m,74.63,54.7,86,10/8/15,1,0,0,0,9,0
fb_962,m,76.08,58.19,88,10/9/15,0,0,0,0,0,0
fb_963,m,76.33,58.59,89,10/10/15,0,0,0,0,0,0
fb_964,m,76.34,58.86,89,10/11/15,0,0,0,0,0,0
fb_965,m,76.39,59.24,89,10/12/15,0,0,0,0,0,0
fb_966,m,76.51,59.25,90,10/13/15,1,0,0,0,11,0
fb_967,m,76.54,59.33,90,10/14/15,0,0,0,0,0,0
fb_968,m,77,59.84,90,10/15/15,0,0,0,0,0,0
fb_969,m,78.11,60.39,91,10/16/15,0,0,0,0,0,0
fb_970,m,78.22,60.44,91,10/17/15,0,0,0,0,0,0
fb_971,m,78.39,60.84,91,10/8/15,1,0,0,0,9,0
fb_972,m,78.63,61.42,92,10/9/15,0,0,0,0,0,0
fb_973,m,78.84,61.62,93,10/10/15,0,0,0,0,0,0
fb_974,m,78.88,62.15,93,10/11/15,0,0,0,0,0,0
fb_975,m,79.48,62.68,94,10/12/15,0,0,0,0,0,0
fb_976,m,91.33,84.62,160,10/13/15,0,0,0,0,0,0
fb_977,m,91.33,84.74,161,10/14/15,0,0,0,0,0,0
fb_978,m,91.34,84.9,161,10/15/15,0,0,0,0,0,0
fb_979,m,91.36,84.93,162,10/16/15,0,0,0,0,0,0
fb_980,m,91.38,85.27,165,10/17/15,0,0,0,0,0,0
fb_981,m,91.41,85.38,166,10/8/15,0,0,0,0,0,0
fb_982,m,91.41,85.91,169,10/9/15,0,0,0,0,0,0
fb_983,m,91.63,86.11,173,10/10/15,0,0,0,0,0,0
fb_984,m,91.66,86.13,173,10/11/15,0,0,0,0,0,0
fb_985,m,91.83,86.13,174,10/12/15,0,0,0,0,0,0
fb_986,m,91.97,86.22,175,10/13/15,0,0,0,0,0,0
fb_987,m,93.68,86.3,176,10/14/15,0,0,0,0,0,0
fb_988,m,93.97,86.31,181,10/15/15,0,0,0,0,0,0
fb_989,m,93.97,86.33,182,10/16/15,0,0,0,0,0,0
fb_990,m,94.01,86.45,183,10/17/15,0,0,0,0,0,0
fb_991,m,94.02,86.48,184,10/8/15,0,0,0,0,0,0
fb_992,m,94.03,86.62,185,10/9/15,0,0,0,0,0,0
fb_993,m,94.06,86.65,186,10/10/15,0,0,0,0,0,0
fb_994,m,94.07,87.07,186,10/11/15,0,0,0,0,0,0
fb_995,m,94.09,87.1,187,10/12/15,0,0,0,0,0,0
fb_996,m,94.1,87.19,189,10/13/15,0,0,0,0,0,0
fb_997,m,94.1,87.25,193,10/14/15,0,0,0,0,0,0
fb_998,m,94.12,87.32,195,10/15/15,0,0,0,0,0,0
fb_999,m,94.12,87.49,196,10/16/15,0,0,0,0,0,0
fb_1000,m,94.15,87.52,201,10/17/15,0,0,0,0,0,0
fb_1001,f,75.24,57.28,98,11/7/15,0,0,0,0,0,0
fb_1002,f,76.21,57.29,100,11/8/15,0,0,0,0,0,0
fb_1003,f,76.23,57.31,100,11/9/15,0,0,0,0,0,0
fb_1004,f,76.28,57.32,100,11/10/15,0,0,0,0,0,0
fb_1005,f,76.29,57.44,101,11/11/15,0,0,0,0,0,0
fb_1006,f,76.31,57.54,101,11/12/15,0,0,0,0,0,0
fb_1007,f,76.33,57.57,101,11/13/15,0,0,0,0,0,0
fb_1008,f,76.33,57.6,101,11/14/15,0,0,0,0,0,0
fb_1009,f,76.34,57.61,101,11/15/15,0,0,0,0,0,0
fb_1010,f,76.34,57.64,102,11/16/15,0,0,0,0,0,0
fb_1011,f,76.36,57.73,102,11/7/15,0,0,0,0,0,0
fb_1012,f,76.37,57.8,103,11/8/15,0,0,0,0,0,0
fb_1013,f,76.37,57.91,104,11/9/15,0,0,0,0,0,0
fb_1014,f,76.39,58.05,104,11/10/15,0,0,0,0,0,0
fb_1015,f,76.39,58.07,105,11/11/15,0,0,0,0,0,0
fb_1016,f,76.4,58.1,105,11/12/15,1,0,0,0,4,0
fb_1017,f,76.44,58.29,105,11/13/15,0,0,0,0,0,0
fb_1018,f,76.46,58.78,106,11/14/15,0,0,0,0,0,0
fb_1019,f,76.47,58.81,106,11/15/15,0,0,0,0,0,0
fb_1020,f,76.48,58.82,106,11/16/15,0,0,0,0,0,0
fb_1021,f,76.48,58.83,168,11/7/15,0,0,0,0,0,0
fb_1022,f,76.48,58.83,172,11/8/15,0,0,0,0,0,0
fb_1023,f,76.49,58.92,177,11/9/15,0,0,0,0,0,0
fb_1024,f,76.49,58.92,178,11/10/15,0,0,0,0,0,0
fb_1025,f,76.5,58.94,179,11/11/15,0,0,0,0,0,0
fb_1026,f,76.5,58.97,180,11/12/15,0,0,0,0,0,0
fb_1027,f,76.5,58.99,180,11/13/15,0,0,0,0,0,0
fb_1028,f,76.52,59,183,11/14/15,0,0,0,0,0,0
fb_1029,f,76.53,59,185,11/15/15,0,0,0,0,0,0
fb_1030,f,76.53,59.04,186,11/16/15,0,0,0,0,0,0
fb_1031,f,76.54,59.08,186,11/7/15,0,0,0,0,0,0
fb_1032,f,76.56,59.1,187,11/8/15,0,0,0,0,0,0
fb_1033,f,76.57,59.11,187,11/9/15,0,0,0,0,0,0
fb_1034,f,76.57,59.12,187,11/10/15,0,0,0,0,0,0
fb_1035,f,76.59,59.16,188,11/11/15,0,0,0,0,0,0
fb_1036,f,76.63,59.2,189,11/12/15,0,0,0,0,0,0
fb_1037,f,76.65,59.2,190,11/13/15,0,0,0,0,0,0
fb_1038,f,76.65,59.21,191,11/14/15,0,0,0,0,0,0
fb_1039,f,76.66,59.22,193,11/15/15,0,0,0,0,0,0
fb_1040,f,76.69,59.23,193,11/16/15,0,0,0,0,0,0
fb_1041,f,76.73,59.28,194,11/7/15,0,0,0,0,0,0
fb_1042,f,76.73,59.42,195,11/8/15,0,0,0,0,0,0
fb_1043,f,76.74,59.44,195,11/9/15,0,0,0,0,0,0
fb_1044,f,76.74,59.49,195,11/10/15,0,0,0,0,0,0
fb_1045,f,76.77,59.5,196,11/11/15,0,0,0,0,0,0
fb_1046,f,76.88,59.51,196,11/12/15,0,0,0,0,0,0
fb_1047,f,76.97,59.52,197,11/13/15,1,0,0,0,6,0
fb_1048,f,77.08,59.6,197,11/14/15,0,0,0,0,0,0
fb_1049,f,77.11,59.65,197,11/15/15,0,0,0,0,0,0
fb_1050,f,77.28,59.68,198,11/16/15,0,0,0,0,0,0
fb_1051,f,77.29,59.84,198,11/7/15,0,0,0,0,0,0
fb_1052,f,77.29,59.9,198,11/8/15,0,0,0,0,0,0
fb_1053,f,77.41,59.93,199,11/9/15,0,0,0,0,0,0
fb_1054,f,77.42,60.04,200,11/10/15,0,0,0,0,0,0
fb_1055,f,77.44,60.12,200,11/11/15,0,0,0,0,0,0
fb_1056,f,77.54,60.13,201,11/12/15,0,0,0,0,0,0
fb_1057,f,77.55,60.14,201,11/13/15,0,0,0,0,0,0
fb_1058,f,77.58,60.37,212,11/14/15,0,0,0,0,0,0
fb_1059,f,77.59,60.43,213,11/15/15,0,0,0,0,0,0
fb_1060,f,77.61,60.44,214,11/16/15,0,0,0,0,0,0
fb_1061,m,78.33,59.2,97,11/7/15,0,0,0,0,0,0
fb_1062,m,79.78,62.69,100,11/8/15,0,0,0,0,0,0
fb_1063,m,80.03,63.09,100,11/9/15,0,0,0,0,0,0
fb_1064,m,80.04,63.36,100,11/10/15,0,0,0,0,0,0
fb_1065,m,80.09,63.74,100,11/11/15,0,0,0,0,0,0
fb_1066,m,80.21,63.75,101,11/12/15,1,0,0,0,9,0
fb_1067,m,80.24,63.83,101,11/13/15,0,0,0,0,0,0
fb_1068,m,80.7,64.34,101,11/14/15,0,0,0,0,0,0
fb_1069,m,81.61,64.39,102,11/15/15,0,0,0,0,0,0
fb_1070,m,81.72,64.44,102,11/16/15,0,0,0,0,0,0
fb_1071,m,81.89,64.84,102,11/7/15,0,0,0,0,0,0
fb_1072,m,82.13,65.42,103,11/8/15,0,0,0,0,0,0
fb_1073,m,82.34,65.62,104,11/9/15,1,0,0,0,9,0
fb_1074,m,82.38,66.15,104,11/10/15,0,0,0,0,0,0
fb_1075,m,82.98,66.68,105,11/11/15,0,0,0,0,0,0
fb_1076,m,91.33,84.62,172,11/12/15,0,0,0,0,0,0
fb_1077,m,91.33,84.74,172,11/13/15,0,0,0,0,0,0
fb_1078,m,91.34,84.9,172,11/14/15,0,0,0,0,0,0
fb_1079,m,91.36,84.93,173,11/15/15,1,0,0,0,3,0
fb_1080,m,91.38,85.27,176,11/16/15,0,0,0,0,0,0
fb_1081,m,91.41,85.38,177,11/7/15,0,0,0,0,0,0
fb_1082,m,91.41,85.91,180,11/8/15,0,0,0,0,0,0
fb_1083,m,91.63,86.11,184,11/9/15,0,0,0,0,0,0
fb_1084,m,91.66,86.13,184,11/10/15,0,0,0,0,0,0
fb_1085,m,91.83,86.13,186,11/11/15,0,0,0,0,0,0
fb_1086,m,91.97,86.22,186,11/12/15,0,0,0,0,0,0
fb_1087,m,93.68,86.3,187,11/13/15,0,0,0,0,0,0
fb_1088,m,93.97,86.31,192,11/14/15,0,0,0,0,0,0
fb_1089,m,93.97,86.33,193,11/15/15,0,0,0,0,0,0
fb_1090,m,94.01,86.45,195,11/16/15,0,0,0,0,0,0
fb_1091,m,94.02,86.48,195,11/7/15,0,0,0,0,0,0
fb_1092,m,94.03,86.62,197,11/8/15,0,0,0,0,0,0
fb_1093,m,94.06,86.65,197,11/9/15,0,0,0,0,0,0
fb_1094,m,94.07,87.07,197,11/10/15,0,0,0,0,0,0
fb_1095,m,94.09,87.1,199,11/11/15,0,0,0,0,0,0
fb_1096,m,94.1,87.19,200,11/12/15,0,0,0,0,0,0
fb_1097,m,94.1,87.25,204,11/13/15,0,0,0,0,0,0
fb_1098,m,94.12,87.32,206,11/14/15,0,0,0,0,0,0
fb_1099,m,94.12,87.49,207,11/15/15,0,0,0,0,0,0
fb_1100,m,94.15,87.52,212,11/16/15,0,0,0,0,0,0
fb_1101,f,76.48,58.83,109,12/7/15,0,0,0,0,0,0
fb_1102,f,76.48,58.83,111,12/8/15,1,0,0,0,10,0
fb_1103,f,76.49,58.92,111,12/9/15,0,0,0,0,0,0
fb_1104,f,76.49,58.92,111,12/10/15,0,0,0,0,0,0
fb_1105,f,76.5,58.94,112,12/11/15,0,0,0,0,0,0
fb_1106,f,76.5,58.97,112,12/12/15,0,0,0,0,0,0
fb_1107,f,76.5,58.99,112,12/13/15,0,0,0,0,0,0
fb_1108,f,76.52,59,112,12/14/15,0,0,0,0,0,0
fb_1109,f,76.53,59,112,12/15/15,0,0,0,0,0,0
fb_1110,f,76.53,59.04,113,12/16/15,0,0,0,0,0,0
fb_1111,f,76.54,59.08,113,12/7/15,1,0,0,0,3,0
fb_1112,f,76.56,59.1,114,12/8/15,0,0,0,0,0,0
fb_1113,f,76.57,59.11,115,12/9/15,0,0,0,0,0,0
fb_1114,f,76.57,59.12,115,12/10/15,0,0,0,0,0,0
fb_1115,f,76.57,59.16,116,12/11/15,0,0,0,0,0,0
fb_1116,f,76.59,59.2,116,12/12/15,0,0,0,0,0,0
fb_1117,f,76.63,59.2,116,12/13/15,0,0,0,0,0,0
fb_1118,f,76.65,59.21,117,12/14/15,0,0,0,0,0,0
fb_1119,f,76.65,59.22,117,12/15/15,0,0,0,0,0,0
fb_1120,f,76.66,59.23,117,12/16/15,0,0,0,0,0,0
fb_1121,f,76.69,59.28,179,12/7/15,0,0,0,0,0,0
fb_1122,f,76.73,59.31,183,12/8/15,0,0,0,0,0,0
fb_1123,f,76.73,59.32,188,12/9/15,0,0,0,0,0,0
fb_1124,f,76.74,59.34,189,12/10/15,0,0,0,0,0,0
fb_1125,f,76.74,59.35,190,12/11/15,1,0,0,0,6,0
fb_1126,f,76.77,59.42,191,12/12/15,0,0,0,0,0,0
fb_1127,f,76.88,59.44,191,12/13/15,0,0,0,0,0,0
fb_1128,f,76.97,59.44,194,12/14/15,0,0,0,0,0,0
fb_1129,f,77.08,59.47,196,12/15/15,0,0,0,0,0,0
fb_1130,f,77.11,59.47,198,12/16/15,0,0,0,0,0,0
fb_1131,f,77.28,59.49,198,12/7/15,0,0,0,0,0,0
fb_1132,f,77.29,59.5,198,12/8/15,0,0,0,0,0,0
fb_1133,f,77.29,59.51,198,12/9/15,0,0,0,0,0,0
fb_1134,f,77.41,59.52,198,12/10/15,0,0,0,0,0,0
fb_1135,f,77.42,59.56,200,12/11/15,0,0,0,0,0,0
fb_1136,f,77.44,59.57,200,12/12/15,0,0,0,0,0,0
fb_1137,f,77.47,59.6,201,12/13/15,1,0,0,0,3,0
fb_1138,f,77.47,59.6,202,12/14/15,0,0,0,0,0,0
fb_1139,f,77.49,59.63,204,12/15/15,0,0,0,0,0,0
fb_1140,f,77.5,59.63,204,12/16/15,0,0,0,0,0,0
fb_1141,f,77.5,59.65,205,12/7/15,0,0,0,0,0,0
fb_1142,f,77.52,59.68,206,12/8/15,0,0,0,0,0,0
fb_1143,f,77.52,59.74,206,12/9/15,0,0,0,0,0,0
fb_1144,f,77.53,59.84,206,12/10/15,0,0,0,0,0,0
fb_1145,f,77.54,59.88,207,12/11/15,0,0,0,0,0,0
fb_1146,f,77.54,59.9,207,12/12/15,0,0,0,0,0,0
fb_1147,f,77.55,59.9,208,12/13/15,0,0,0,0,0,0
fb_1148,f,77.56,59.93,208,12/14/15,0,0,0,0,0,0
fb_1149,f,77.57,59.93,208,12/15/15,0,0,0,0,0,0
fb_1150,f,77.58,60.04,209,12/16/15,0,0,0,0,0,0
fb_1151,f,77.59,60.12,209,12/7/15,0,0,0,0,0,0
fb_1152,f,77.59,60.12,209,12/8/15,0,0,0,0,0,0
fb_1153,f,77.6,60.13,210,12/9/15,0,0,0,0,0,0
fb_1154,f,77.61,60.14,211,12/10/15,0,0,0,0,0,0
fb_1155,f,77.61,60.37,211,12/11/15,0,0,0,0,0,0
fb_1156,f,77.61,60.43,212,12/12/15,0,0,0,0,0,0
fb_1157,f,77.62,60.44,212,12/13/15,0,0,0,0,0,0
fb_1158,f,77.64,60.61,217,12/14/15,0,0,0,0,0,0
fb_1159,f,77.66,60.64,218,12/15/15,0,0,0,0,0,0
fb_1160,f,77.66,60.65,219,12/16/15,1,0,0,0,4,0
fb_1161,m,81.83,63.2,108,12/7/15,0,0,0,0,0,0
fb_1162,m,83.28,66.69,111,12/8/15,0,0,0,0,0,0
fb_1163,m,83.53,67.09,111,12/9/15,0,0,0,0,0,0
fb_1164,m,83.54,67.36,111,12/10/15,0,0,0,0,0,0
fb_1165,m,83.59,67.74,112,12/11/15,0,0,0,0,0,0
fb_1166,m,83.71,67.75,112,12/12/15,0,0,0,0,0,0
fb_1167,m,83.74,67.83,112,12/13/15,0,0,0,0,0,0
fb_1168,m,84.2,68.19,112,12/14/15,0,0,0,0,0,0
fb_1169,m,84.91,68.24,113,12/15/15,0,0,0,0,0,0
fb_1170,m,85.02,68.34,113,12/16/15,0,0,0,0,0,0
fb_1171,m,85.19,68.64,113,12/7/15,0,0,0,0,0,0
fb_1172,m,85.43,69.22,114,12/8/15,0,0,0,0,0,0
fb_1173,m,85.64,69.42,115,12/9/15,0,0,0,0,0,0
fb_1174,m,85.68,69.95,115,12/10/15,0,0,0,0,0,0
fb_1175,m,86.28,70.48,116,12/11/15,0,0,0,0,0,0
fb_1176,m,91.33,84.62,221,12/12/15,0,0,0,0,0,0
fb_1177,m,91.33,84.74,183,12/13/15,0,0,0,0,0,0
fb_1178,m,91.34,84.9,183,12/14/15,0,0,0,0,0,0
fb_1179,m,91.36,84.93,184,12/15/15,0,0,0,0,0,0
fb_1180,m,91.38,85.27,187,12/16/15,0,0,0,0,0,0
fb_1181,m,91.41,85.38,188,12/7/15,0,0,0,0,0,0
fb_1182,m,91.41,85.91,191,12/8/15,0,0,0,0,0,0
fb_1183,m,91.63,86.11,195,12/9/15,0,0,0,0,0,0
fb_1184,m,91.66,86.13,195,12/10/15,0,0,0,0,0,0
fb_1185,m,91.83,86.13,197,12/11/15,0,0,0,0,0,0
fb_1186,m,91.97,86.22,197,12/12/15,0,0,0,0,0,0
fb_1187,m,93.68,86.3,198,12/13/15,0,0,0,0,0,0
fb_1188,m,93.97,86.31,203,12/14/15,0,0,0,0,0,0
fb_1189,m,93.97,86.33,204,12/15/15,0,0,0,0,0,0
